text,label
"I have to see what shipping options I have, can you help me?",delivery_options
there is an error trying to update the address,change_shipping_address
I want assistanceinforming of errors with a registration,registration_problems
is there a way to leave a review about ur products,review
I do not know what I need to do to buy a few of your item,place_order
i need assistance canceling order {{Order Number}},cancel_order
I have to see the early exit penalties,check_cancellation_fee
need to get the bill from {{Person Name}} can uhelp me,get_invoice
anybody available in customer support,contact_customer_service
help me to see what delivery options i have,delivery_options
how can I report troubles with online payment?,payment_issue
want help informing of payment problems,payment_issue
i expect a reimbursement of {{Currency Symbol}}{{Refund Amount}},track_refund
I don't know how to leave a review for your products,review
give me information about the cancellation of a gold account,delete_account
can you help me chatting with a person?,contact_human_agent
need assistance reporting an issue with pyments,payment_issue
how can I notify of problems with payment?,payment_issue
I need help to talk to custmoer service,contact_customer_service
how do I see what shipping methods I can choose?,delivery_options
I don't want purchase {{Order Number}},cancel_order
wanna see ur payment modalities will yahelp me,check_payment_methods
want assistance to file a consumer claim against ur company,complaint
I want help entering the delivery address,set_up_shipping_address
i want help to check in what cases can i ask for a reufnd,check_refund_policy
i do not know whgat to do to set my shipping address up,set_up_shipping_address
assistance to solve an issue with online payment,payment_issue
I try to track order {{Order Number}},track_order
I  need assistance to download invoice #85632,get_invoice
can ya help  me remove some products from order {{Order Number}},change_order
how do i recover the pin code of my user account,recover_password
"I have got to purchase an article, how do I do it?",place_order
I am trying to check the withdrawal charge,check_cancellation_fee
where could I create a standard account for my daughter?,create_account
what do i need to do to get the bill #85632,get_invoice
i dont know what to do to switch to the {{Account Type}} account,switch_account
help me to inform of troubles with online payments,payment_issue
I have errors setting up the secondary shipping address,set_up_shipping_address
I want help talking with a live agent,contact_human_agent
I need to make a claim against your company,complaint
i cant pay  inform of a problem with payment,payment_issue
help me file a reclamation against ur compay,complaint
i need help to see how soon can i expect the parcel,delivery_period
I do not know how I can see the early exit fee,check_cancellation_fee
i need help seeing the cancellation fee,check_cancellation_fee
help to list the available payment modalities,check_payment_methods
show me in what cases can I ask for refunds,check_refund_policy
can I see the status of my restitution?,track_refund
i do not want these article i try to cancel order {{Order Number}},cancel_order
i want help to submit thhe new delivery address,set_up_shipping_address
how do I locate order {{Order Number}}?,track_order
I need to see in which situations can I ask for a refund,check_refund_policy
I do not know how I could get a fucking rebate of my money,get_refund
how to check what payment payment modalities ya accrpt,check_payment_methods
i need help to inform of troubls with payment,payment_issue
could you help me demanding rebates of mony?,get_refund
where to check what hours customer service available is?,contact_customer_service
modifying details on standard account,edit_account
I have problems with  an address correction,change_shipping_address
"I have to submit a shipping address, how do I do it?",set_up_shipping_address
help with payment,payment_issue
can you help me check your accepted payment methods?,check_payment_methods
have a question about my pin code recovery,recover_password
I need to see what payment options you accept,check_payment_methods
wat support trying to update my address,change_shipping_address
i need assistance giving a quick look at the bvill #37777,check_invoice
modify data on standard account,edit_account
need help checking how soon can I expect my item,delivery_period
I need help reporting errors with a signup,registration_problems
help me see if there are any news on the rebate,track_refund
where to acquire a few of ur item,place_order
I have to notify of registration errors,registration_problems
I need to earn several articles,place_order
there is an issue trying to change the shipping address,change_shipping_address
I need help tracking the restitution,track_refund
rebate {{Currency Symbol}}{{Refund Amount}},get_refund
is it possible to purchase some products,place_order
I can't inform of prblems with sign-up,registration_problems
I do not know what I have to do to check my invoice #00108,check_invoice
cancel premium acount,delete_account
want help seeing in which situations can I ask for a refund,check_refund_policy
I want help seeing how soon can I expect my goddamn order,delivery_period
help me to see what shipment methods you offer,delivery_options
I try to lodge a customer complaint,complaint
can I leave feedback about a servic?,review
help me to file a custoer complaint against ur company,complaint
I have a error changing the delivery address,change_shipping_address
"I paid {{Currency Symbol}}{{Refund Amount}} for a purchase, help me obtaining my money back",get_refund
can you tell me what payment options are available?,check_payment_methods
show me ur reimbursement policy,check_refund_policy
i have got to acquire several items,place_order
"I need to see your money back policy, can you hep me?",check_refund_policy
how could i check the ETA of the order {{Order Number}},track_order
how to send feedback about your products?,review
help to demand a goddamn compensation,get_refund
I do not know how I can switch to the {{Account Category}} account,switch_account
how to see the status of the compensation?,track_refund
I want to list the payment methods,check_payment_methods
I espect a goddamn reimbursement of {{Currency Symbol}}{{Refund Amount}},track_refund
assistance to subscribe to ur newsletter,newsletter_subscription
check bill #85632,check_invoice
"I want to change to the {{Account Category}} account, how could I do it?",switch_account
there is a problem setting my new shipping address up,set_up_shipping_address
help me adding several rpoducts to order {{Order Number}},change_order
need to notify of an issue with registrations,registration_problems
update details on {{Account Type}} account,edit_account
I have a question about my freemium account termination,delete_account
how can i switch something of purchase {{Order Number}},change_order
I need help with changing order {{Order Number}},change_order
I don't know how I can track my rebate,track_refund
I have a problem with  opening a standard account,create_account
want help to enter the goddamn delivery address,set_up_shipping_address
I want help to restore my user account access key,recover_password
I am trying to submit my bloody feedback for your services,review
I cannot receive the fucking newsletter,newsletter_subscription
want assistance reportingan issue with a sign-up,registration_problems
I don't know how to inhform of a problem with sign-up,registration_problems
how to buy a product?,place_order
can you help me to notify of a problem with online payment?,payment_issue
cann I lodge a consumer reclamation against your business?,complaint
i do not know what to do to earn some items,place_order
is it possible to check the early termination charges?,check_cancellation_fee
I want help talking with an assistant,contact_human_agent
how can I see when my article is going to arrive?,delivery_period
i want assistance seeing how long reimbursements take,check_refund_policy
want assistance ordering a few of your article,place_order
assistance listing the payment methods,check_payment_methods
I'm waiting for a reimbursement of 160dollars,track_refund
inform of errors with signup,registration_problems
what do I need to do to download my invoice #37777?,get_invoice
I don't know what I need to do to enter the shipping address,set_up_shipping_address
I need help talking with a human agent,contact_human_agent
how could I chat with a person?,contact_human_agent
editing data on gold account,edit_account
assistance to check how long it takes for my item to arrive,delivery_period
new bloody {{Account Type}} cacount,create_account
want help signing up to your newsletter,newsletter_subscription
i want help ordering several of ur article,place_order
how do I order somearticles?,place_order
help me speaking to a live agent,contact_human_agent
need to see hte goddamn early exit penalty how to do it,check_cancellation_fee
I need to switch an article of order {{Order Number}},change_order
I want help to see the options for shipment,delivery_options
help me writing an opinion for your products,review
assistance to create another fucking freemium account,create_account
another platinum account for father,create_account
"I need to send feedback, how can I do it?",review
I am calling to see how soon can I expect the shipment,delivery_period
how can i talk with a person,contact_human_agent
i have paid {{Currency Symbol}}{{Refund Amount}} for this item help me to receive a refund,get_refund
modify info on {{Account Type}} account,edit_account
change info on pro account,edit_account
leave review,review
have a question about forgotten pwd,recover_password
I don't know how to reset the pwd of my user profile,recover_password
help with a fucking address change,change_shipping_address
swap an article of order {{Order Number}},change_order
help to pseak to customer support,contact_customer_service
I do not know what I need to do to remove my gold account,delete_account
I don't know what to do to download my bill #12588,get_invoice
change to the standard account,switch_account
want help to contact an agent,contact_human_agent
I don't know how I can check what shipping options you offer,delivery_options
I have to reset the access key of my profile,recover_password
"I need to make a damn consumer complaint, how could I do it?",complaint
I want help unsubscribing from the newsletter,newsletter_subscription
want assistance to check the cancellation charge,check_cancellation_fee
I try to check in what situations can I ask for refunds,check_refund_policy
need to locate the invoices from {{Person Name}} how do i do it,check_invoice
I don't know how I can get the invoice #85632,get_invoice
i need help to lodge a customer claim agaisnt ur business,complaint
help filing a consumer complaint against your organization,complaint
want assistance obtaining reimbursements,get_refund
help me making a consumer complaint against ur business,complaint
where could I submit the shipping address?,set_up_shipping_address
how long till i receive a rebate,get_refund
where to make a consumer reclamation,complaint
wanna check what hours i can call customer  service,contact_customer_service
I need help giving a quick look at the bill from {{Person Name}},check_invoice
help me seeing what hours customer assistance available is,contact_customer_service
is it possible to see the witdrawal penalties,check_cancellation_fee
I want to see in what cases can I ask for refunds,check_refund_policy
swithcing to standard account,switch_account
there are errors trying to correct my address,change_shipping_address
getting bills from {{Person Name}},get_invoice
ya have an section to leave my feedback about ur company,review
need assistance to enter the shipping address,set_up_shipping_address
"I have to change some articles of order {{Order Number}}, help me",change_order
where can I set a delivery address up?,set_up_shipping_address
"I have entered a wrong goddamn address, how could I edit it?",change_shipping_address
i have got to locate my bill #00108 how can i do it,check_invoice
i want assistance to receive the corporate newsletter,newsletter_subscription
I need assistance to check your reimbursement policy,check_refund_policy
assistance checking purchase {{Order Number}} bloody current status,track_order
how to list your bloody accepted payment methods?,check_payment_methods
i have got to send some feedback for a product,review
is it possible to switch to the freemium account,switch_account
what is the shipping period for mt package,delivery_period
where to make a customer clazim against your company?,complaint
I do not know how to give a quick look at the invoice #00108,check_invoice
can I speak with somebody?,contact_human_agent
i have a problem changing my delivery address,change_shipping_address
help me lodge a complaint against ur business,complaint
I need to create a pro account,create_account
want help notifying of troubles with online payments,payment_issue
I do not know how I can receive a refund of my money,get_refund
where do I get my bills from {{Person Name}}?,get_invoice
need help to see in what cases can I request my money back,check_refund_policy
I call to see what shipping methods you offer,delivery_options
can ya help me cancel order {{Order Number}},cancel_order
is there an e-mail to leave a comment about your ocmpany?,review
i dont know what to do to talk with customre assistance,contact_customer_service
I don't know how I can receive compensations,get_refund
I am trying to call customer support,contact_customer_service
want assistance cancelling my pro account,delete_account
need to see when my package is gonna arrive,delivery_period
why I can't set up my new shipping address valid,set_up_shipping_address
I have a question about lost access keys,recover_password
need support with my signup,registration_problems
how do I see at what time customer assistance available is?,contact_customer_service
"I ain't happy with your work, I need to make a reclamation",complaint
I need to report a problem with online payment,payment_issue
I have to notify of an issue with sign-up,registration_problems
I want to unsubscribe to your company newsletter,newsletter_subscription
i need infrmation about the cancellation of my {{Account Type}} account,delete_account
correcting info on standard aqccount,edit_account
I need assistance to download bill #00108,get_invoice
help me tro leave feedback for your services,review
I would like to check how soon can I expect the shipment,delivery_period
I want to modify my delivery address,change_shipping_address
I want to notify of problems with signup,registration_problems
I want assistance obtaining a reimbursement of my money,get_refund
I need help with adding a producft to order {{Order Number}},change_order
"I cannot create an account, notify of registration problems",registration_problems
need to switch to the fucking {{Account Type}} account help me,switch_account
"I haven't registered, can I open a standard account?",create_account
setting up new shipping address,set_up_shipping_address
is it possible to report troubles with payments?,payment_issue
how to reset my user account key?,recover_password
I try to list the payment options,check_payment_methods
how can I see the status of my newsletter subscription?,newsletter_subscription
modifying order {{Order Number}},change_order
I'm trying to check ur accepted payment otions,check_payment_methods
can you tell me about receiving your newsletter?,newsletter_subscription
wanna check in wshat situations can i ask for a refund,check_refund_policy
I want assistance to receive the newsletter,newsletter_subscription
inwhat situations can I ask to be reimbursed?,check_refund_policy
i tr to file a consumer complaint against ur organization,complaint
"I paid {{Refund Amount}} dollars for an article, I try to obtain a rebate",get_refund
see the early exit fees,check_cancellation_fee
problems with a delivery address correction,change_shipping_address
I don't know how to locate the invoice #85632,check_invoice
I do not know how to locate the bills from my last purchase,check_invoice
Can I edit the items in an order I already submitted?,change_order
can I see how long it takes for the purchase to arrive?,delivery_period
can i look for bill #37777,check_invoice
want help to make a claim against ur company,complaint
can you help me getting a reimbursement?,get_refund
I want help filing a customer complaint,complaint
help to get my bills from {{Person Name}},get_invoice
I need information about standard account cancellations,delete_account
I have a trouble correcting the address,change_shipping_address
I want help closing a freemium account,delete_account
i do not knwo how i can check bill #37777,check_invoice
create {{Account Category}} account,create_account
i want help to see what hours i can reach customer support,contact_customer_service
I have a problem entering another delivery address,set_up_shipping_address
i have to check what hours customer support available is,contact_customer_service
"I have got to check what shipping options you offer, help me",delivery_options
ETA of purchase {{Order Number}},track_order
assistance to see purchase {{Order Number}} status,track_order
help me knowing if there are any updates on the refund,track_refund
help to check the early termination charge,check_cancellation_fee
notify of trouble with payment,payment_issue
i dont know what i have to do to get invoice #00108,get_invoice
support entering a new shipping address,set_up_shipping_address
I need assistance chatting with a person,contact_human_agent
check the goddamn early exit charges,check_cancellation_fee
want assistance to file a claim against ur company,complaint
i cannot find the withdrawal prnalties,check_cancellation_fee
open a damn {{Account Type}} account for my father,create_account
where to check the accepted payment options?,check_payment_methods
I can't chat with a goddamn operator,contact_human_agent
can you help me make a customer complaint?,complaint
I need assistance seeing my invoice #37777,check_invoice
i dont know what i need to do to change to the gold account,switch_account
can i create a {{Account Category}} account for my fiance,create_account
where can I purchase several of your product?,place_order
I try to see the shipment methods,delivery_options
assistance signing up to your company newxletter,newsletter_subscription
assistance to see when will my product arrive,delivery_period
where can I download the invoice #37777?,get_invoice
how can I enter my secondary delivery address?,set_up_shipping_address
can you help me correct my delivery address?,change_shipping_address
"I need to see when will my item arrive, how to do it?",delivery_period
problems with pro account removals,delete_account
I call to check how soon can I expect my product,delivery_period
I need to check if there are any updates on my bloody rebate,track_refund
I don't know how to see the accepted payment methods,check_payment_methods
what do I have to do to get rebates of money?,get_refund
need assistance tosee your available payment methods,check_payment_methods
how to lodge a customer claim against your organization?,complaint
help submitting some feedback for ur products,review
check under which circumstances can I request my money back,check_refund_policy
have a problem with the removal of my {{Account Type}} account,delete_account
how can I contact customer service?,contact_customer_service
can you help me talking with customer assistance?,contact_customer_service
"I want a different damn {{Account Category}} account, help me opening it",create_account
modifying data on platinum account,edit_account
how can i find information about my {{Account Type}} account removal,delete_account
i try to see the statuis of purchase {{Order Number}},track_order
uhave a method to submit an opinion for ur company,review
i try to lodge a cliam,complaint
need to inform of issues with payment,payment_issue
have a problem with the removal of my {{Account Category}} account,delete_account
uare not helpful could uhelp me talk to a damn agent,contact_human_agent
create new pro account for daughter,create_account
deleting {{Account Type}} account,delete_account
can uhelp me restore the password of my user profile,recover_password
how do i see purchase  {{Order Number}} status,track_order
i can no longer afford order {{Order Number}},cancel_order
how to remove an item from order {{Order Number}},change_order
I want assistance to lodge a claim,complaint
where can I find information about changing my address?,change_shipping_address
i need help to notify of issues with online payments,payment_issue
"I do not want my freemium account, I need help closing it",delete_account
I want to see what payment options you accept,check_payment_methods
chcek bills from {{Person Name}},check_invoice
I need help with cancelling purchase {{Order Number}},cancel_order
"I need to see the allowed payment options, help me",check_payment_methods
I don't know what to do to download thr invoice #12588,get_invoice
how do I order some of your article?,place_order
would it be possible to sign up to the newsletter?,newsletter_subscription
I can't change order {{Order Number}},change_order
I want help resetting my profile access key,recover_password
how to edit some of the details on my user account,edit_account
need assistance getting a refund of my money,get_refund
where can I check the bill #85632?,check_invoice
"I have got to edit my bloody user, how could I do it?",edit_account
create standard account for wife,create_account
information about my fucking subscription to the newsletter,newsletter_subscription
see in what cases can I request refunds,check_refund_policy
assistance canceling the newsletter subscription,newsletter_subscription
I have to delete several items from purchase {{Order Number}},change_order
need help seeing my rebate status,track_refund
i try to notify of troubles with online payment,payment_issue
need assistance cancelling purchase {{Order Number}},cancel_order
send me invoice #37777,get_invoice
help me to report an issue with signup,registration_problems
could uhelp me to close my freemium account,delete_account
i need assistance informing of an issue with online payments,payment_issue
"my shipping address changed, can you update it?",change_shipping_address
updating data on platinum account,edit_account
i cannot findthe termination penalty,check_cancellation_fee
would it be possible to retrieve my profile access key?,recover_password
can you help me to check the methods for shipment?,delivery_options
where do i check how soon can i expect my product,delivery_period
I don't know what to do to inform of errors with payment,payment_issue
i want help  earning several articles,place_order
direct to mw someone,contact_human_agent
is it possible to inmform of errors with a registration,registration_problems
I want assistance to request my money back,get_refund
"I need to send some feedback about your services, help me",review
I need help to set my secondary shipping address up,set_up_shipping_address
"I have got to leave a review about your company, help me",review
i have a question about my freemium account termination,delete_account
can you show me what damn payment methods are allowed?,check_payment_methods
I need assistance reporting errors  with online payment,payment_issue
help checkig in what situations can i ask for a refund,check_refund_policy
can you help me to see the withdrawal charge?,check_cancellation_fee
I have got to inform of an error with registrations,registration_problems
can you show me in what cases can I ask to be refunded?,check_refund_policy
I need to update the info included on my account,edit_account
help trying to modify the damn address,change_shipping_address
i cannot pay for puchase {{Order Number}} how could i cancel it,cancel_order
I want help to contact an assistant,contact_human_agent
how do Ispeak with customer service?,contact_customer_service
how to check what payment payment modalities are accepted?,check_payment_methods
I do not know how I could send my feedback for a product,review
i have a question about the termination of a pro account,delete_account
i want help to see in what cases can irequest refunds,check_refund_policy
I don't know what I have to do to close my pro account,delete_account
can you help me open a freemium account?,create_account
"I have to see the early exit penalty, I need help",check_cancellation_fee
send me bill #00108,get_invoice
ido not know how i can submit the new shipping address,set_up_shipping_address
I want assistance to change to the {{Account Type}} account,switch_account
i dont know how i can locate bill #00108,check_invoice
how do I shop some products?,place_order
I do not know how I could receive the corporate newsletter,newsletter_subscription
y i cant set my secondary deilvery address valid up,set_up_shipping_address
can ya help me talk to customer assistance,contact_customer_service
how can i inform of problems with online payment,payment_issue
need assistance to order a few of ur item,place_order
where can I receive a rebate of my money?,get_refund
need help switching several items of order {{Order Number}},change_order
i dont know how i can take a quick look at the bill #37777,check_invoice
i want assistance to contact somebody,contact_human_agent
i dont know how to order several of ur article,place_order
where to know if there are any updates on the refund?,track_refund
find information about the deletion of my gold account,delete_account
I have got to demand reimbursements,get_refund
nded to check the termination penalties how to do it,check_cancellation_fee
i want help checking the ETA of purchase {{Order Number}},track_order
troubles setting up another shipping address,set_up_shipping_address
how can I find information about the shipping period?,delivery_period
I am calling to get invoice #12588,get_invoice
showing me purchase {{Order Number}} status,track_order
help me check how long it takes for the delivery to arrive,delivery_period
whaty do i need to do to check the invoice #00108,check_invoice
I want help unsubscribing to the corporate newsletter,newsletter_subscription
i lost the bills from {{Person Name}} could ufnid them for me,check_invoice
where can I lodge a customer claim against your business?,complaint
help me make a claim against your business,complaint
canceling order {{Order Number}},cancel_order
where can i get information about lost pin,recover_password
check in which cases can I ask for a refund,check_refund_policy
how can i see the bill #00108,check_invoice
use pro account,switch_account
can you help me to see how soon can I expect the delivery?,delivery_period
I do not know how to get my bill #12588,get_invoice
help to see your money back guarantee,check_refund_policy
where to cancel purchase {{Order Number}}?,cancel_order
I want help restoring my PIN code,recover_password
"I do not use the damn gold account, I am trying to close it",delete_account
can i inform of sign-up problems,registration_problems
i need assistance talking with a perrson,contact_human_agent
where could I submit a different delivery address?,set_up_shipping_address
report issues with payment,payment_issue
where to unsubscribe from the corporate newsletter,newsletter_subscription
help informing of an error with online payments,payment_issue
assistance checking the fucking early exit penalties,check_cancellation_fee
i want assistance talking with somebody,contact_human_agent
"I have got to earn a product, I need help",place_order
can you help me to use the premium profile?,switch_account
can ya help me using the bloody platinum accoiunt,switch_account
wannasee the cancellation penalties can uhelp me,check_cancellation_fee
do you have a e-mail to leave feedback about your services?,review
help me canceling the newsletter subscription,newsletter_subscription
need help obtaining rebates,get_refund
there are issues setting up a secondary shipping address,set_up_shipping_address
I need assistance informing of bloody registration issues,registration_problems
can ya help me report an issue with signup,registration_problems
I want assistance to inform of a problem with registrations,registration_problems
problem entering the seocndary shipping address,set_up_shipping_address
I have an error correcting the goddamn delivery address,change_shipping_address
help me subscribing to the newsletter,newsletter_subscription
open another {{Account Category}} account,create_account
I expect a goddamn restitution of {{Currency Symbol}}{{Refund Amount}},track_refund
I want help to earn a produxt,place_order
I want help notifying of problems with online payment,payment_issue
pudate info on {{Account Type}} account,edit_account
check the early termination charges,check_cancellation_fee
can you show me what methods for delivery I have?,delivery_options
i lost the fucking bill from {{Person Name}} mail it to me,get_invoice
i have to see the status of purchase {{Order Number}} how do i do it,track_order
i want help leaving feedback,review
how can I restore my user PIN code?,recover_password
I try to send my feedback about a product,review
i have got to swap  an item of order {{Order Number}},change_order
"I bought some article, help canceling order {{Order Number}}",cancel_order
i d not know how i can check the payment methods,check_payment_methods
editing info on {{Account Type}} account,edit_account
assistance to unsubscribe from the company newsletter,newsletter_subscription
I want help changing the bloody delivery address,change_shipping_address
question about the rermoval of a {{Account Category}} account,delete_account
I want to see at what time I can call customer assistance,contact_customer_service
there are problems tring to correct my address,change_shipping_address
how to see the withdrawal penalty?,check_cancellation_fee
I want information about opening a standard account,create_account
what do I need to do to speak with an operator?,contact_human_agent
I want help leaving an opinion about your services,review
i need assistance sending my feedback for ur services,review
I do not know what I need to do to locate order {{Order Number}},track_order
i want assistance to see the ETA of the order {{Order Number}},track_order
I do not know how to retrieve my user account pwd,recover_password
what do I need to do to update the shipping address?,change_shipping_address
how can I check the status of purchase {{Order Number}}?,track_order
could I contact an operator?,contact_human_agent
where do i lodge a reclamatioln,complaint
I do not knowhow to receive compensations of my money,get_refund
where do I see your accepted payment methods?,check_payment_methods
what do i have to do to check the shipping options,delivery_options
I have got to talk with a live agent,contact_human_agent
where can I get information about opening a {{Account Type}} account?,create_account
give me information about the shippong periods,delivery_period
"I paid {{Currency Symbol}}{{Refund Amount}} for this item, help me receiving a compensation",get_refund
i need help reporting issues with a registration,registration_problems
I am waiting for an rebate of {{Currency Symbol}}{{Refund Amount}},track_refund
do you have a method to submit some feedback for a product?,review
i expect a refund of {{Refund Amount}} dollars has it been processed,track_refund
i have to retrieve my user account key,recover_password
help checking the ETA o the purchase {{Order Number}},track_order
question about cancelling order {{Order Number}},cancel_order
i try to acquire an article,place_order
I do not know what I have to do to talk to customer suppory,contact_customer_service
"I want to see the cancellation charges, help me",check_cancellation_fee
i dont know how i can unsubscribe from ur company newsletter,newsletter_subscription
ido not know how i could file a consumer claim,complaint
need help to see when my product is gonna arrive,delivery_period
"I don't understand you, I want help contacting a human agent",contact_human_agent
i want assistance to download the bill from {{Person Name}},get_invoice
can you help me notify of errors with sign-up?,registration_problems
i have to shop several of ur article how to do it,place_order
what do i need to do to edit the details on my user profile,edit_account
"I need to unsubscribe from the newsletter, can yyou help me?",newsletter_subscription
wat help to see the ETA of purchase {{Order Number}},track_order
I don't know how to check my restitution status,track_refund
correct order {{Order Number}},change_order
I don't know how I can download bill #85632,get_invoice
want assistance seeing the ETA of purchase {{Order Number}},track_order
I do not know how I can list the goddamn payment methods,check_payment_methods
I need assistance to enter the delivery address,set_up_shipping_address
"the secondary delivery address is not valid, how to do it?",set_up_shipping_address
"I have to see your refund policy, can you help me?",check_refund_policy
help me to check in what cases can i request a refund,check_refund_policy
creating platinum account,create_account
"I have to inform of damn payment errors, how can I do it?",payment_issue
I have a question about a password recovery,recover_password
what do i have to do to unsubscribe from ur newsletter,newsletter_subscription
I need assistance to notify of problems with a sign-up,registration_problems
"I have got to check the payment options, how do I do it?",check_payment_methods
there are troubles correcting the shipping address,change_shipping_address
where could I receive your company newsletter?,newsletter_subscription
I don't know how I can check the withdrawal fees,check_cancellation_fee
"I have to contact customer support, I need assistnace",contact_customer_service
I want help updating the details included on my user account,edit_account
how do I inform of a issue with a sign-up?,registration_problems
help me cancel the {{Account Type}} account,delete_account
i try to make a consumer reclamation against ur company,complaint
I want assistance to see the ETA of the order {{Order Number}},track_order
i dont know what i have to do to close my gold account,delete_account
what do i have to do to contact an agent,contact_human_agent
I can't change to the damn gold account,switch_account
accepted payment methods,check_payment_methods
"I need to check the termination charge, how to do it?",check_cancellation_fee
"I no longer use the {{Account Type}} account, I want help removing it",delete_account
help canceling purchase {{Order Number}},cancel_order
"I am unsatisfied with your services, how can I make a claim?",complaint
can you help me to see the compensation current status?,track_refund
I don't know what I have to do to get the bill #37777,get_invoice
can ya help me to make a complaint against ur company,complaint
remove several items from purchase {{Order Number}},change_order
i want assistance reporting an issue with a registration,registration_problems
I would like to see the status of the rebate,track_refund
help me check what delivery options I have,delivery_options
can ya help me to inform of a problem with payment,payment_issue
how do i create a standard account,create_account
i need assistance to see the allowed payment modalities,check_payment_methods
need help with creating my {{Account Category}} account,create_account
I'd like to see in which situations can i ask for reunds,check_refund_policy
can ya tell me what payment payment modalities ya accept,check_payment_methods
updating details on premium account,edit_account
lodging claim against ur business,complaint
where can i correct the delivery address,change_shipping_address
tell me more about shipping period,delivery_period
I don't know what I need to do to look forthe invoice #12588,check_invoice
"I want to edit my account, could I get some help?",edit_account
"I am not happy with your work, I have to file a reclamation",complaint
when am i getting a reimbursement,get_refund
can you help me to see the early termination fees?,check_cancellation_fee
I'd like to recover the key of my user account,recover_password
what do i need to do to cancel order {{Order Number}},cancel_order
modify information on gold account,edit_account
help to file a complaint against ur company,complaint
I need assistance to report a problem with a sign-up,registration_problems
how to inform of a payment error?,payment_issue
I want to chat with a person,contact_human_agent
i have to leave feedback for ur company,review
what is your customer support mail?,contact_customer_service
find information about subscribing to your newsletter,newsletter_subscription
i no lomger need my damn gold account can uhelp me delete it,delete_account
i do not know how i can check the payment methods,check_payment_methods
I havegot to leave a review for your company,review
"I want to write a comment about a product, how can I do it?",review
I need assistance changing the user information,edit_account
check accepted payment methoxs,check_payment_methods
get invoices,get_invoice
repor sign-up problems,registration_problems
I don't know how I can check my restitution status,track_refund
I want assistance to notify of a problem with a registration,registration_problems
clsoe gold account,delete_account
delete platinum account,delete_account
need to submit some feedback for ur company help  me,review
in what cases can I request a refund?,check_refund_policy
i dont know what i need to do to sign up to the newsletter,newsletter_subscription
I want help contacting a person,contact_human_agent
"I can't afford purchase {{Order Number}}, could you cancel it?",cancel_order
could uhlep me to check how soon can i expect the damn order,delivery_period
I want help to modify purchase {{Order Number}},change_order
i have got to enter my new deluvery address can ya help me,set_up_shipping_address
I try to see the current status of purchase {{Order Number}},track_order
I need assistance to remove my standard account,delete_account
I don't know how I can make a claim against your business,complaint
help me see if there are any updates on my reimbursement,track_refund
can you help me to check how soon can I expect the parcel?,delivery_period
I have to cancel my subscription to the corporate newsletter,newsletter_subscription
I do not know what I need to do to get the bill #00108,get_invoice
I try to check the restitution status,track_refund
I need to close a {{Account Type}} account,delete_account
i want help to speak with customer assistance,contact_customer_service
"I need to earn several bloody items, how could I do it?",place_order
removing {{Account Type}} acconut,delete_account
"I do not understand you, can you help me talk to a person?",contact_human_agent
want help to file a consumer claim against your organization,complaint
"I would like to check the fucking delivery methods, help me",delivery_options
troubles entering a secondary delivery address,set_up_shipping_address
is it possible to ceck the allowed payment options,check_payment_methods
I need to see if there are any updates on my rebate,track_refund
modifying ingormation on freemium account,edit_account
I don't know how I could file a goddamn customer claim,complaint
how can i find information about my newsletter subscription,newsletter_subscription
what do I need to do to set up another shipping address?,set_up_shipping_address
I have to see under what circumstances can I request refunds,check_refund_policy
can I check my bill #12588?,check_invoice
need assistance notifying of a signup issue,registration_problems
is it possible to check your paymet modalities?,check_payment_methods
i want assistance to use th {{Account Type}} profile,switch_account
what do i have to do to speak with  somebody,contact_human_agent
i dont know what i need to do to correct theaddress,change_shipping_address
help me checking what shipping methods you offer,delivery_options
need to make a claim against ur organization,complaint
how can I check how soon can I expect my parcel?,delivery_period
I try to demand a refund,get_refund
where can I see the early termination fees?,check_cancellation_fee
I don't know how I can write an opinion for your company,review
"I forgot my account password, how t reset it?",recover_password
i need assistance with canceling order {{Order Number}},cancel_order
were to inform of a registration error,registration_problems
where do I check the early termination fees?,check_cancellation_fee
I do not know how I can sign up to the newsletter,newsletter_subscription
how can i report problems with online payments,payment_issue
i want assistance switching to the pro account,switch_account
i exepct a restitution of {{Currency Symbol}}{{Refund Amount}},track_refund
i have to make a customer reclamation against ur company,complaint
I cannot see your reimbursement policy,check_refund_policy
where can I change to the pro account?,switch_account
assistance checking what shipment options you offer,delivery_options
i need helo checking ur allowed payment methods,check_payment_methods
how do i change an item of order {{Order Number}},change_order
changing to standard account,switch_account
"I need to retrieve my user PIN, could you help me?",recover_password
want help seeing what delivery options are there,delivery_options
I'd like to modify the details on my user how can i do it,edit_account
help locating my bill from {{Person Name}},check_invoice
can you help me seeing what payment methods are allowed?,check_payment_methods
need help to deete a fucking item from order {{Order Number}},change_order
i have to earn several proucts help me,place_order
updatikng data on platinum account,edit_account
I do not know how I can leave a comment about your products,review
where do i check how long it takes for my shipment to arrive,delivery_period
what do i need to do to create a gold account,create_account
I want to look for my bill #12588,check_invoice
i have to update the data on my user how do i do it,edit_account
I have a trouble correcing the address,change_shipping_address
I need assistance chatting with somebody,contact_human_agent
where to see the ETA of the order {{Order Number}},track_order
I am trying to update purchase {{Order Number}},change_order
want assistance leaving some feedback about a service,review
where to ask for a rebate of money,get_refund
I don't know what to do to find the invoice #37777,check_invoice
I want help to see what payment options you accept,check_payment_methods
